A_form5,B_form5,form_diff5,A_form10,B_form10,form_diff10,A_overall_wr,B_overall_wr,overall_wr_diff,A_venue_wr,B_venue_wr,A_venue_exp,B_venue_exp,venue_exp_diff,venue_wr_diff,venue_bat_first_wr,A_avg_score,B_avg_score,score_diff,A_avg_wickets,B_avg_wickets,wicket_diff,h2h_wr_A,h2h_n,toss_decision_bat,toss_correct,A_consistency,B_consistency,season_stage,toss_winner_won,match_id,season,team_A,team_B
0.6,0.8,-0.2,0.5,0.8,-0.3,0.563,0.5166,0.0464,0.5,0.4444,0,9,-9,0.0556,0.5,161.23,157.94,3.29,6.1,5.74,0.36,0.5357,28,1,1,0.4841,0.3307,1,0,1426276,2024,Mumbai Indians,Rajasthan Royals
0.6,0.4,0.2,0.6,0.7,-0.1,0.5833,0.587,-0.0037,0.0,0.7164,2,67,-65,-0.7164,0.5,170.17,162.37,7.8,6.5,6.24,0.26,0.6667,3,0,0,0.5,0.4841,1,1,1426277,2024,Lucknow Super Giants,Chennai Super Kings
0.4,0.4,0.0,0.5,0.4,0.1,0.6585,0.4549,0.2036,1.0,0.4286,1,77,-76,0.5714,0.5,169.73,154.71,15.02,6.8,5.95,0.85,0.5,4,0,0,0.5,0.4841,1,0,1426278,2024,Gujarat Titans,Delhi Capitals
0.0,0.8,-0.8,0.2,0.5,-0.3,0.4776,0.4855,-0.0079,0.2727,0.6226,11,53,-42,-0.3499,0.5,159.09,159.32,-0.23,5.85,5.98,-0.13,0.4348,23,1,1,0.3307,0.4841,1,1,1426279,2024,Royal Challengers Bangalore,Sunrisers Hyderabad
0.2,0.6,-0.4,0.2,0.6,-0.4,0.42,0.5123,-0.0923,0.0,0.5882,1,85,-84,-0.5882,0.5,168.64,156.04,12.6,5.82,5.76,0.06,0.4,5,0,0,0.433,0.4841,1,1,1426280,2024,Punjab Kings,Kolkata Knight Riders
0.6,0.6,0.0,0.4,0.4,0.0,0.5608,0.4571,0.1037,0.5,0.4359,14,78,-64,0.0641,0.5,161.3,155.0,6.3,6.08,5.96,0.12,0.5588,34,0,0,0.4841,0.5,1,0,1426281,2024,Mumbai Indians,Delhi Capitals
0.8,0.6,0.2,0.8,0.6,0.2,0.5189,0.5946,-0.0757,0.5,0.6,0,10,-10,-0.1,0.5,158.06,171.32,-13.26,5.75,6.43,-0.68,0.75,4,0,0,0.3307,0.4841,1,1,1426282,2024,Rajasthan Royals,Lucknow Super Giants
0.8,0.4,0.4,0.5,0.6,-0.1,0.4828,0.5844,-0.1016,0.1111,0.7059,9,68,-59,-0.5948,0.5,159.39,162.58,-3.19,5.98,6.23,-0.25,0.3,20,0,0,0.4841,0.5,1,0,1426284,2024,Sunrisers Hyderabad,Chennai Super Kings
0.2,0.4,-0.2,0.2,0.4,-0.2,0.4797,0.6429,-0.1632,0.3333,0.5714,3,14,-11,-0.2381,0.5,159.28,170.93,-11.65,5.86,6.74,-0.88,0.3333,3,0,0,0.433,0.4841,1,1,1426283,2024,Royal Challengers Bangalore,Gujarat Titans
0.8,0.4,0.4,0.5,0.6,-0.1,0.4593,0.5102,-0.0509,0.2222,0.5814,9,86,-77,-0.3592,0.5,155.41,156.47,-1.06,5.97,5.74,0.23,0.4688,32,1,1,0.4841,0.4841,2,0,1426285,2024,Delhi Capitals,Kolkata Knight Riders
0.4,0.4,0.0,0.5,0.3,0.2,0.5789,0.5586,0.0203,0.5455,0.0,11,1,10,0.5455,0.5,171.97,161.63,10.34,6.34,6.07,0.27,0.75,4,0,0,0.4841,0.4841,2,1,1426286,2024,Lucknow Super Giants,Mumbai Indians
0.2,0.6,-0.4,0.3,0.6,-0.3,0.4314,0.5862,-0.1548,0.6667,0.7101,3,69,-66,-0.0434,0.5,170.47,162.79,7.68,5.82,6.25,-0.43,0.8,5,0,0,0.433,0.5,2,1,1426287,2024,Punjab Kings,Chennai Super Kings
0.6,0.8,-0.2,0.5,0.9,-0.4,0.48,0.5211,-0.0411,0.6111,0.4286,54,7,47,0.1825,0.5,159.25,158.25,1.0,5.97,5.75,0.22,0.5,18,1,1,0.4841,0.3307,2,1,1426288,2024,Sunrisers Hyderabad,Rajasthan Royals
0.2,0.6,-0.4,0.3,0.6,-0.3,0.5564,0.5122,0.0442,0.622,0.25,82,16,66,0.372,0.5,161.56,156.47,5.09,6.07,5.76,0.31,0.7188,32,0,0,0.4841,0.4841,2,0,1426289,2024,Mumbai Indians,Kolkata Knight Riders
0.4,0.4,0.0,0.3,0.4,-0.1,0.4818,0.6279,-0.1461,0.4881,1.0,84,1,83,-0.5119,0.5,159.47,171.6,-12.13,5.85,6.6,-0.75,0.5,4,0,0,0.433,0.4841,2,1,1426290,2024,Royal Challengers Bangalore,Gujarat Titans
0.6,0.6,0.0,0.6,0.7,-0.1,0.5897,0.5142,0.0755,0.5833,0.5,12,0,12,0.0833,0.5,171.28,156.52,14.76,6.36,5.77,0.59,0.75,4,0,0,0.4841,0.4841,2,0,1426292,2024,Lucknow Super Giants,Kolkata Knight Riders
0.4,0.4,0.0,0.4,0.5,-0.1,0.4423,0.5837,-0.1414,0.0,0.5,2,0,2,-0.5,0.5,170.33,162.79,7.54,5.85,6.23,-0.38,0.8333,6,0,0,0.4841,0.4841,2,0,1426291,2024,Punjab Kings,Chennai Super Kings
0.2,0.6,-0.4,0.3,0.6,-0.3,0.5543,0.483,0.0713,0.6145,0.1667,83,12,71,0.4478,0.5,161.5,159.48,2.02,6.09,5.97,0.12,0.5455,22,0,0,0.4841,0.4841,2,1,1426293,2024,Mumbai Indians,Sunrisers Hyderabad
0.8,0.6,0.2,0.8,0.5,0.3,0.5187,0.4575,0.0612,0.4545,0.443,11,79,-68,0.0115,0.5,158.44,155.4,3.04,5.74,5.96,-0.22,0.5357,28,0,0,0.433,0.5,2,0,1426294,2024,Rajasthan Royals,Delhi Capitals
0.6,0.4,0.2,0.6,0.6,0.0,0.575,0.4802,0.0948,1.0,0.6182,1,55,-54,0.3818,0.5,170.42,159.56,10.86,6.35,5.95,0.4,1.0,3,1,1,0.5,0.4841,2,0,1426295,2024,Lucknow Super Giants,Sunrisers Hyderabad
0.4,0.6,-0.2,0.3,0.4,-0.1,0.434,0.4839,-0.0499,0.0,0.5,3,0,3,-0.5,0.5,169.74,159.44,10.3,5.91,5.87,0.04,0.5,6,0,0,0.4841,0.4841,2,0,1426296,2024,Punjab Kings,Royal Challengers Bangalore
0.4,0.2,0.2,0.5,0.3,0.2,0.5855,0.6136,-0.0281,0.5,0.5333,2,15,-13,-0.0333,0.5,162.81,171.05,-8.24,6.24,6.59,-0.35,0.5,6,0,0,0.5,0.433,2,0,1426297,2024,Chennai Super Kings,Gujarat Titans
0.2,0.8,-0.6,0.4,0.7,-0.3,0.556,0.5161,0.0399,0.7692,0.5862,13,87,-74,0.183,0.5,161.55,156.84,4.71,6.09,5.79,0.3,0.697,33,0,0,0.4841,0.4841,2,0,1426298,2024,Mumbai Indians,Kolkata Knight Riders
0.6,0.4,0.2,0.7,0.4,0.3,0.5163,0.583,-0.0667,0.25,0.7,8,70,-62,-0.45,0.5,158.64,162.95,-4.31,5.75,6.23,-0.48,0.4643,28,1,1,0.4841,0.5,2,0,1426299,2024,Rajasthan Royals,Chennai Super Kings
0.6,0.8,-0.2,0.6,0.4,0.2,0.4597,0.4859,-0.0262,0.4,0.4941,10,85,-75,-0.0941,0.5,155.67,159.76,-4.09,5.97,5.88,0.09,0.3793,29,0,0,0.4841,0.5,2,0,1426300,2024,Delhi Capitals,Royal Challengers Bangalore
0.4,0.6,-0.2,0.5,0.5,0.0,0.561,0.4578,0.1032,0.5,0.45,0,80,-80,0.05,0.5,170.29,155.6,14.69,6.2,5.98,0.22,0.75,4,0,0,0.4841,0.4841,2,0,1426302,2024,Lucknow Super Giants,Delhi Capitals
0.4,0.4,0.0,0.6,0.3,0.3,0.5139,0.4259,0.088,0.5,1.0,2,1,1,-0.5,0.5,158.56,169.94,-11.38,5.75,5.93,-0.18,0.6667,6,1,1,0.5,0.433,2,0,1426303,2024,Rajasthan Royals,Punjab Kings
0.2,0.2,0.0,0.4,0.4,0.0,0.5538,0.5476,0.0062,0.619,0.5,84,4,80,0.119,0.5,161.46,170.74,-9.28,6.1,6.14,-0.04,0.2,5,0,0,0.433,0.4841,2,0,1426305,2024,Mumbai Indians,Lucknow Super Giants
0.6,1.0,-0.4,0.5,0.5,0.0,0.5847,0.488,0.0967,0.6,0.5,10,86,-76,0.1,0.5,162.87,159.87,3.0,6.22,5.9,0.32,0.6774,31,0,0,0.5,0.4841,2,0,1426306,2024,Chennai Super Kings,Royal Challengers Bangalore
0.6,0.4,0.2,0.4,0.6,-0.2,0.4364,0.4831,-0.0467,0.0,0.625,1,56,-55,-0.625,0.5,169.49,159.6,9.89,5.98,5.94,0.04,0.3333,6,1,1,0.4841,0.4841,2,0,1426307,2024,Punjab Kings,Sunrisers Hyderabad
0.6,0.8,-0.2,0.7,0.7,0.0,0.486,0.5181,-0.0321,0.0,0.6667,2,3,-1,-0.6667,0.5,159.91,156.84,3.07,5.94,5.8,0.14,0.3462,26,1,1,0.4841,0.433,2,0,1426309,2024,Sunrisers Hyderabad,Kolkata Knight Riders
0.2,1.0,-0.8,0.5,0.6,-0.1,0.5115,0.49,0.0215,0.6667,0.5,3,4,-1,0.1667,0.5,158.49,160.1,-1.61,5.74,5.9,-0.16,0.4643,28,0,0,0.5,0.433,2,1,1426310,2024,Rajasthan Royals,Royal Challengers Bangalore
0.2,0.6,-0.4,0.5,0.6,-0.1,0.5138,0.4833,0.0305,0.2222,0.1,9,10,-1,0.1222,0.5,158.56,159.91,-1.35,5.75,5.92,-0.17,0.4737,19,0,0,0.5,0.5,2,0,1426311,2024,Rajasthan Royals,Sunrisers Hyderabad
0.6,1.0,-0.4,0.6,0.7,-0.1,0.4862,0.52,-0.0338,0.1818,0.2857,11,14,-3,-0.1039,0.5,159.99,156.87,3.12,5.92,5.82,0.1,0.3333,27,1,1,0.5,0.433,2,0,1426312,2024,Sunrisers Hyderabad,Kolkata Knight Riders
0.8,1.0,-0.2,0.6,0.8,-0.2,0.4881,0.5219,-0.0338,0.3846,0.5909,13,88,-75,-0.2063,0.5,160.15,156.7,3.45,5.9,5.83,0.07,0.4118,34,0,0,0.433,0.3307,0,1,1426313,2025,Royal Challengers Bangalore,Kolkata Knight Riders
0.4,0.2,0.2,0.5,0.3,0.2,0.5823,0.5517,0.0306,0.7042,0.5333,71,15,56,0.1709,0.5,162.99,161.59,1.4,6.22,6.1,0.12,0.4595,37,0,0,0.4841,0.433,0,1,1426315,2025,Chennai Super Kings,Mumbai Indians
0.2,0.6,-0.4,0.5,0.5,0.0,0.5114,0.4835,0.0279,0.375,0.6316,8,57,-49,-0.2566,0.5,158.47,159.73,-1.26,5.77,5.9,-0.13,0.45,20,0,0,0.4841,0.5,0,0,1426314,2025,Rajasthan Royals,Sunrisers Hyderabad
0.6,0.4,0.2,0.6,0.4,0.2,0.46,0.5581,-0.0981,0.4286,0.5,7,0,7,-0.0714,0.5,155.81,171.74,-15.93,5.99,6.14,-0.15,0.4,5,0,0,0.4841,0.5,0,1,1426316,2025,Delhi Capitals,Lucknow Super Giants
0.4,0.4,0.0,0.4,0.3,0.1,0.6222,0.4286,0.1936,0.5625,0.5,16,4,12,0.0625,0.5,172.38,170.29,2.09,6.62,5.98,0.64,0.6,5,0,0,0.4841,0.4841,0,0,1426317,2025,Gujarat Titans,Punjab Kings
0.8,0.2,0.6,0.7,0.4,0.3,0.5198,0.5091,0.0107,0.5,0.3333,0,3,-3,0.1667,0.5,156.77,158.85,-2.08,5.82,5.77,0.05,0.5,28,0,0,0.433,0.433,0,1,1426318,2025,Kolkata Knight Riders,Rajasthan Royals
0.2,0.6,-0.4,0.4,0.5,-0.1,0.5455,0.4863,0.0592,0.5,0.6379,2,58,-56,-0.1379,0.5,172.59,160.42,12.17,6.2,5.9,0.3,0.75,4,0,0,0.4841,0.4841,0,1,1426319,2025,Lucknow Super Giants,Sunrisers Hyderabad
0.6,0.8,-0.2,0.5,0.7,-0.2,0.584,0.4901,0.0939,0.7083,0.3846,72,13,59,0.3237,0.5,162.97,160.22,2.75,6.23,5.91,0.32,0.6562,32,0,0,0.5,0.3307,0,0,1426320,2025,Chennai Super Kings,Royal Challengers Bangalore
0.2,0.2,0.0,0.2,0.3,-0.1,0.5496,0.6087,-0.0591,0.0,0.5294,3,17,-14,-0.5294,0.5,161.57,173.67,-12.1,6.1,6.59,-0.49,0.4,5,0,0,0.3307,0.4841,0,0,1426321,2025,Mumbai Indians,Gujarat Titans
0.4,0.6,-0.2,0.5,0.7,-0.2,0.4837,0.4622,0.0215,0.5,0.5,6,8,-2,0.0,0.5,160.58,156.03,4.55,5.9,6.0,-0.1,0.5417,24,1,1,0.5,0.4841,0,0,1426322,2025,Sunrisers Hyderabad,Delhi Capitals
0.4,0.2,0.2,0.4,0.3,0.1,0.5816,0.5068,0.0748,0.5,0.25,0,4,-4,0.25,0.5,162.9,158.82,4.08,6.23,5.75,0.48,0.5517,29,0,0,0.5,0.3307,0,0,1426323,2025,Chennai Super Kings,Rajasthan Royals
0.2,0.8,-0.6,0.2,0.8,-0.6,0.5475,0.5217,0.0258,0.6118,0.2941,85,17,68,0.3177,0.5,161.56,156.75,4.81,6.1,5.83,0.27,0.6765,34,0,0,0.3307,0.3307,0,1,1426324,2025,Mumbai Indians,Kolkata Knight Riders
0.4,0.4,0.0,0.4,0.5,-0.1,0.4386,0.5556,-0.117,0.5,0.5385,2,13,-11,-0.0385,0.5,171.56,173.04,-1.48,5.96,6.27,-0.31,0.25,4,0,0,0.5,0.4841,0,1,1426325,2025,Punjab Kings,Lucknow Super Giants
0.4,0.8,-0.4,0.4,0.8,-0.4,0.617,0.4921,0.1249,0.5,0.5057,2,87,-85,-0.0057,0.5,174.15,160.36,13.79,6.57,5.92,0.65,0.4,5,0,0,0.4841,0.3307,0,1,1426326,2025,Gujarat Titans,Royal Challengers Bangalore
0.4,0.6,-0.2,0.5,0.7,-0.2,0.4811,0.5197,-0.0386,0.3,0.5843,10,89,-79,-0.2843,0.5,160.59,156.59,4.0,5.88,5.82,0.06,0.3214,28,0,0,0.5,0.433,0,0,1426327,2025,Sunrisers Hyderabad,Kolkata Knight Riders
0.2,0.4,-0.2,0.2,0.4,-0.2,0.5492,0.5435,0.0057,0.0,0.5,2,14,-12,-0.5,0.5,161.41,173.0,-11.59,6.12,6.17,-0.05,0.1667,6,0,0,0.433,0.4841,0,0,1426328,2025,Mumbai Indians,Lucknow Super Giants
0.8,0.4,0.4,0.7,0.4,0.3,0.4643,0.5792,-0.1149,0.3636,0.6986,11,73,-62,-0.335,0.5,156.07,162.95,-6.88,6.02,6.25,-0.23,0.3667,30,1,1,0.433,0.4841,0,1,1426329,2025,Delhi Capitals,Chennai Super Kings
0.6,0.4,0.2,0.5,0.3,0.2,0.4483,0.509,-0.0607,0.2,1.0,5,1,4,-0.8,0.5,171.66,158.92,12.74,5.98,5.75,0.23,0.4286,7,0,0,0.4841,0.433,0,0,1426330,2025,Punjab Kings,Rajasthan Royals
0.6,0.2,0.4,0.5,0.4,0.1,0.625,0.4785,0.1465,0.5,0.6271,0,59,-59,-0.1271,0.5,174.06,160.38,13.68,6.6,5.88,0.72,0.75,4,0,0,0.5,0.4841,0,1,1426332,2025,Gujarat Titans,Sunrisers Hyderabad
0.2,0.6,-0.4,0.2,0.8,-0.6,0.5472,0.4902,0.057,0.6163,0.4444,86,18,68,0.1719,0.5,161.52,160.39,1.13,6.12,5.91,0.21,0.5758,33,0,0,0.433,0.433,0,0,1426333,2025,Mumbai Indians,Royal Challengers Bangalore
0.6,0.2,0.4,0.5,0.4,0.1,0.4407,0.5768,-0.1361,0.1667,0.5,6,0,6,-0.3333,0.5,171.37,162.93,8.44,5.95,6.24,-0.29,0.7143,7,1,1,0.5,0.4841,0,1,1426334,2025,Punjab Kings,Chennai Super Kings
0.6,0.6,0.0,0.8,0.4,0.4,0.5216,0.5532,-0.0316,0.5889,0.3333,90,3,87,0.2556,0.5,156.76,173.64,-16.88,5.84,6.15,-0.31,0.4,5,0,0,0.433,0.4841,0,0,1426331,2025,Kolkata Knight Riders,Lucknow Super Giants
0.4,0.8,-0.4,0.3,0.5,-0.2,0.5112,0.6327,-0.1215,0.75,0.5556,4,18,-14,0.1944,0.5,159.13,173.63,-14.5,5.77,6.63,-0.86,0.1667,6,0,0,0.4841,0.5,1,0,1426335,2025,Rajasthan Royals,Gujarat Titans
0.8,0.6,0.2,0.7,0.8,-0.1,0.4664,0.4922,-0.0258,0.3636,0.5,11,88,-77,-0.1364,0.5,156.18,160.63,-4.45,6.01,5.92,0.09,0.3667,30,0,0,0.433,0.433,1,1,1426336,2025,Delhi Capitals,Royal Challengers Bangalore
0.4,0.2,0.2,0.7,0.3,0.4,0.5195,0.5744,-0.0549,0.3333,0.6892,15,74,-59,-0.3559,0.5,157.06,163.09,-6.03,5.82,6.24,-0.42,0.3448,29,0,0,0.4841,0.433,1,1,1426337,2025,Kolkata Knight Riders,Chennai Super Kings
0.6,0.8,-0.2,0.5,0.6,-0.1,0.5625,0.64,-0.0775,0.5333,0.5,15,2,13,0.0333,0.5,174.98,174.5,0.48,6.17,6.7,-0.53,0.2,5,0,0,0.5,0.4841,1,1,1426338,2025,Lucknow Super Giants,Gujarat Titans
0.6,0.2,0.4,0.6,0.4,0.2,0.45,0.4759,-0.0259,0.0,0.6167,2,60,-58,-0.6167,0.5,172.17,160.33,11.84,5.93,5.87,0.06,0.2857,7,1,1,0.5,0.433,1,0,1426339,2025,Punjab Kings,Sunrisers Hyderabad
0.6,0.4,0.2,0.7,0.3,0.4,0.4903,0.5089,-0.0186,0.5,0.5,2,10,-8,0.0,0.5,160.64,159.13,1.51,5.91,5.77,0.14,0.5172,29,0,0,0.4841,0.4841,1,1,1426340,2025,Royal Challengers Bangalore,Rajasthan Royals
1.0,0.2,0.8,0.8,0.2,0.6,0.4685,0.5451,-0.0766,0.4568,0.4667,81,15,66,-0.0099,0.5,156.23,161.7,-5.47,6.02,6.12,-0.1,0.4571,35,0,0,0.433,0.433,1,0,1426341,2025,Delhi Capitals,Mumbai Indians
0.0,0.8,-0.8,0.3,0.5,-0.2,0.572,0.5714,0.0006,0.0,0.5625,1,16,-15,-0.5625,0.5,162.84,175.2,-12.36,6.23,6.16,0.07,0.25,4,0,0,0.433,0.4841,1,1,1426342,2025,Chennai Super Kings,Lucknow Super Giants
0.6,0.6,0.0,0.5,0.7,-0.2,0.4426,0.5214,-0.0788,0.2857,0.5,7,0,7,-0.2143,0.5,173.36,156.87,16.49,5.87,5.84,0.03,0.5,6,1,1,0.5,0.4841,1,1,1426343,2025,Punjab Kings,Kolkata Knight Riders
0.4,0.2,0.2,0.3,0.4,-0.1,0.5468,0.4787,0.0681,0.6092,0.1538,87,13,74,0.4554,0.5,161.86,160.79,1.07,6.13,5.87,0.26,0.5652,23,0,0,0.433,0.4841,1,1,1426345,2025,Mumbai Indians,Sunrisers Hyderabad
0.6,0.6,0.0,0.5,0.7,-0.2,0.4516,0.4922,-0.0406,0.0,0.4944,1,89,-88,-0.4944,0.5,172.35,160.69,11.66,5.94,5.9,0.04,0.4286,7,0,0,0.4841,0.4841,1,1,1426346,2025,Punjab Kings,Royal Challengers Bangalore
0.8,0.8,0.0,0.5,0.7,-0.2,0.6275,0.4667,0.1608,0.5789,0.8,19,5,14,-0.2211,0.5,174.61,156.37,18.24,6.65,6.01,0.64,0.4,5,0,0,0.4841,0.433,1,1,1426347,2025,Gujarat Titans,Delhi Capitals
0.6,0.4,0.2,0.5,0.3,0.2,0.56,0.5067,0.0533,0.5,0.4545,2,11,-9,0.0455,0.5,175.02,159.19,15.83,6.14,5.75,0.39,0.2,5,1,1,0.4841,0.4841,1,1,1426348,2025,Lucknow Super Giants,Rajasthan Royals
0.4,0.6,-0.2,0.6,0.6,0.0,0.4903,0.4603,0.03,0.5,0.375,0,8,-8,0.125,0.5,160.44,171.17,-10.73,5.9,5.98,-0.08,0.5,8,0,0,0.5,0.4841,1,1,1426349,2025,Royal Challengers Bangalore,Punjab Kings
0.6,0.2,0.4,0.4,0.3,0.1,0.5485,0.5738,-0.0253,0.6136,0.52,88,25,63,0.0936,0.5,161.88,162.86,-0.98,6.13,6.23,-0.1,0.5263,38,0,0,0.4841,0.433,1,1,1426350,2025,Mumbai Indians,Chennai Super Kings
0.4,0.8,-0.4,0.6,0.6,0.0,0.5194,0.6346,-0.1152,0.5824,1.0,91,2,89,-0.4176,0.5,156.63,175.17,-18.54,5.85,6.67,-0.82,0.3333,3,0,0,0.5,0.433,1,0,1426351,2025,Kolkata Knight Riders,Gujarat Titans
0.6,0.8,-0.2,0.6,0.6,0.0,0.4648,0.5686,-0.1038,0.5,0.5294,2,17,-15,-0.0294,0.5,156.55,175.12,-18.57,6.0,6.12,-0.12,0.5,6,0,0,0.4841,0.4841,1,1,1426352,2025,Delhi Capitals,Lucknow Super Giants
0.6,0.2,0.4,0.4,0.3,0.1,0.5502,0.4762,0.074,0.6154,0.623,13,61,-48,-0.0076,0.5,161.93,160.8,1.13,6.13,5.87,0.26,0.5833,24,0,0,0.5,0.433,1,1,1426353,2025,Mumbai Indians,Sunrisers Hyderabad
0.4,0.6,-0.2,0.3,0.6,-0.3,0.5044,0.4923,0.0121,0.5714,0.4889,7,90,-83,0.0825,0.5,159.27,160.43,-1.16,5.74,5.9,-0.16,0.4667,30,0,0,0.433,0.4841,1,0,1426354,2025,Rajasthan Royals,Royal Challengers Bangalore
0.2,0.2,0.0,0.3,0.3,0.0,0.4737,0.5714,-0.0977,0.1667,0.68,12,75,-63,-0.5133,0.5,160.71,162.92,-2.21,5.85,6.21,-0.36,0.2857,21,0,0,0.433,0.433,1,1,1426355,2025,Sunrisers Hyderabad,Chennai Super Kings
0.6,0.8,-0.2,0.6,0.5,0.1,0.5577,0.5519,0.0058,0.6,0.618,5,89,-84,-0.018,0.5,174.81,161.87,12.94,6.04,6.13,-0.09,0.8571,7,0,0,0.4841,0.4841,1,0,1426357,2025,Lucknow Super Giants,Mumbai Indians
0.6,0.6,0.0,0.6,0.7,-0.1,0.4943,0.4669,0.0274,0.6,0.4512,10,82,-72,0.1488,0.5,160.61,156.57,4.04,5.91,6.0,-0.09,0.6129,31,0,0,0.4841,0.433,1,1,1426358,2025,Royal Challengers Bangalore,Delhi Capitals
0.2,0.8,-0.6,0.3,0.7,-0.4,0.5022,0.6415,-0.1393,0.4167,1.0,12,2,10,-0.5833,0.5,159.43,175.6,-16.17,5.74,6.7,-0.96,0.1429,7,0,0,0.433,0.433,1,1,1426359,2025,Rajasthan Royals,Gujarat Titans
0.4,0.4,0.0,0.6,0.5,0.1,0.4651,0.5174,-0.0523,0.4458,0.4545,83,11,72,-0.0087,0.5,156.59,156.64,-0.05,5.99,5.84,0.15,0.4545,33,0,0,0.4841,0.4841,1,0,1426360,2025,Delhi Capitals,Kolkata Knight Riders
0.6,0.2,0.4,0.6,0.2,0.4,0.4531,0.5691,-0.116,0.75,0.6711,4,76,-72,0.0789,0.5,170.95,162.88,8.07,5.94,6.2,-0.26,0.75,8,0,0,0.4841,0.3307,2,1,1426361,2025,Punjab Kings,Chennai Super Kings
0.2,1.0,-0.8,0.3,0.6,-0.3,0.5044,0.5535,-0.0491,0.4615,0.0,13,1,12,0.4615,0.5,159.66,162.07,-2.41,5.73,6.15,-0.42,0.4828,29,0,0,0.4841,0.433,2,0,1426362,2025,Rajasthan Royals,Mumbai Indians
0.4,0.6,-0.2,0.3,0.7,-0.4,0.4764,0.6296,-0.1532,0.0,0.6,3,20,-17,-0.6,0.5,160.68,176.22,-15.54,5.87,6.61,-0.74,0.2,5,0,0,0.433,0.433,2,0,1426363,2025,Sunrisers Hyderabad,Gujarat Titans
0.2,0.8,-0.6,0.2,0.7,-0.5,0.5668,0.4962,0.0706,0.5455,0.4945,11,91,-80,0.051,0.5,162.99,160.62,2.37,6.2,5.92,0.28,0.6364,33,0,0,0.3307,0.4841,2,0,1426364,2025,Chennai Super Kings,Royal Challengers Bangalore
0.4,0.2,0.2,0.5,0.3,0.2,0.5192,0.5022,0.017,0.5761,0.3333,92,12,80,0.2428,0.5,156.82,159.47,-2.65,5.85,5.72,0.13,0.5172,29,1,1,0.5,0.4841,2,1,1426365,2025,Kolkata Knight Riders,Rajasthan Royals
0.4,0.6,-0.2,0.5,0.6,-0.1,0.5472,0.4615,0.0857,0.5,0.0,0,4,-4,0.5,0.5,174.55,171.31,3.24,6.06,6.0,0.06,0.6,5,0,0,0.5,0.4841,2,0,1426366,2025,Lucknow Super Giants,Punjab Kings
0.6,1.0,-0.4,0.7,0.7,0.0,0.6364,0.5551,0.0813,0.6,0.6222,5,90,-85,-0.0222,0.5,177.09,162.27,14.82,6.6,6.16,0.44,0.6667,6,0,0,0.433,0.433,2,1,1426368,2025,Gujarat Titans,Mumbai Indians
0.6,0.2,0.4,0.5,0.1,0.4,0.5211,0.5645,-0.0434,0.5806,0.5,93,12,81,0.0806,0.5,157.01,163.19,-6.18,5.86,6.2,-0.34,0.3667,30,1,1,0.5,0.3307,2,0,1426369,2025,Kolkata Knight Riders,Chennai Super Kings
0.8,0.2,0.6,0.7,0.3,0.4,0.4697,0.5,-0.0303,0.5,0.4286,0,14,-14,0.0714,0.5,172.29,159.67,12.62,6.02,5.71,0.31,0.375,8,1,1,0.4841,0.433,2,1,1426371,2025,Punjab Kings,Rajasthan Royals
0.8,0.2,0.6,0.8,0.6,0.2,0.6429,0.4633,0.1796,0.5,0.4405,2,84,-82,0.0595,0.5,176.55,156.72,19.83,6.62,6.0,0.62,0.5,6,0,0,0.433,0.5,2,1,1426372,2025,Gujarat Titans,Delhi Capitals
0.4,0.2,0.2,0.3,0.5,-0.2,0.474,0.537,-0.063,0.0,0.5,1,18,-17,-0.5,0.5,160.81,175.0,-14.19,5.88,6.04,-0.16,0.2,5,0,0,0.433,0.5,2,1,1426373,2025,Sunrisers Hyderabad,Lucknow Super Giants
0.2,0.2,0.0,0.3,0.2,0.1,0.4978,0.5663,-0.0685,0.4167,0.7273,12,11,1,-0.3106,0.5,159.88,163.27,-3.39,5.71,6.2,-0.49,0.4667,30,0,0,0.3307,0.433,2,1,1426374,2025,Rajasthan Royals,Chennai Super Kings
0.2,0.8,-0.6,0.5,0.7,-0.2,0.4615,0.5531,-0.0916,0.3333,0.6154,18,91,-73,-0.2821,0.5,156.88,162.25,-5.37,5.98,6.16,-0.18,0.4444,36,0,0,0.4841,0.433,2,0,1426375,2025,Delhi Capitals,Mumbai Indians
0.8,0.2,0.6,0.8,0.4,0.4,0.6491,0.5273,0.1218,0.619,0.0,21,1,20,0.619,0.5,177.05,175.55,1.5,6.56,6.02,0.54,0.6667,6,0,0,0.433,0.4841,2,0,1426376,2025,Gujarat Titans,Lucknow Super Giants
0.8,0.4,0.4,0.7,0.3,0.4,0.4981,0.4767,0.0214,1.0,0.5,1,2,-1,0.5,0.5,160.82,161.04,-0.22,5.92,5.88,0.04,0.4583,24,0,0,0.433,0.4841,2,0,1426377,2025,Royal Challengers Bangalore,Sunrisers Hyderabad
0.2,0.8,-0.6,0.4,0.7,-0.3,0.4598,0.4776,-0.0178,0.0,1.0,1,1,0,-1.0,0.5,156.75,172.99,-16.24,5.98,6.03,-0.05,0.7143,7,0,0,0.433,0.433,2,1,1426386,2025,Delhi Capitals,Punjab Kings
0.2,0.6,-0.4,0.2,0.7,-0.5,0.564,0.6379,-0.0739,0.3333,0.5909,3,22,-19,-0.2576,0.5,163.36,177.48,-14.12,6.19,6.48,-0.29,0.4286,7,1,1,0.433,0.4841,2,1,1426378,2025,Chennai Super Kings,Gujarat Titans
