A_form5,B_form5,form_diff5,A_form10,B_form10,form_diff10,A_overall_wr,B_overall_wr,overall_wr_diff,A_venue_wr,B_venue_wr,A_venue_exp,B_venue_exp,venue_exp_diff,venue_wr_diff,venue_bat_first_wr,A_avg_score,B_avg_score,score_diff,A_avg_wickets,B_avg_wickets,wicket_diff,h2h_wr_A,h2h_n,toss_decision_bat,toss_correct,A_consistency,B_consistency,season_stage,team1_won,match_id,season,team_A,team_B
0.2,0.8,-0.6,0.4,0.9,-0.5,0.51,0.5208,-0.0108,0.5833,0.6,36,5,31,-0.0167,0.4054,151.36,155.96,-4.6,5.69,5.74,-0.05,0.3846,13,0,1,0.5,0.3307,1,0,733991,2014,Royal Challengers Bangalore,Kings XI Punjab
0.2,0.6,-0.4,0.2,0.5,-0.3,0.449,0.5417,-0.0927,0.3889,0.5,36,2,34,-0.1111,0.4737,148.13,140.08,8.05,5.83,6.46,-0.63,0.0,3,0,1,0.433,0.4841,1,0,733993,2014,Delhi Capitals,Sunrisers Hyderabad
0.4,0.8,-0.4,0.4,0.7,-0.3,0.5686,0.6132,-0.0446,0.6667,0.3333,30,6,24,0.3334,0.5152,151.54,158.96,-7.42,6.28,6.25,0.03,0.5625,16,0,0,0.4841,0.433,1,0,733995,2014,Mumbai Indians,Chennai Super Kings
0.2,0.8,-0.6,0.4,0.6,-0.2,0.505,0.551,-0.046,0.5676,0.5,37,4,33,0.0676,0.4211,151.5,148.11,3.39,5.71,6.09,-0.38,0.5,12,1,0,0.4841,0.4841,1,0,733999,2014,Royal Challengers Bangalore,Rajasthan Royals
0.8,0.2,0.6,0.9,0.3,0.6,0.5258,0.4688,0.057,0.5,1.0,2,1,1,-0.5,0.8,156.39,144.39,12.0,5.77,5.62,0.15,0.5,12,0,0,0.3307,0.4841,1,0,733997,2014,Kings XI Punjab,Kolkata Knight Riders
0.6,0.4,0.2,0.5,0.4,0.1,0.56,0.5631,-0.0031,0.875,0.6667,8,3,5,0.2083,0.3846,136.24,151.59,-15.35,6.48,6.28,0.2,0.6667,3,1,0,0.5,0.433,1,0,734001,2014,Sunrisers Hyderabad,Mumbai Indians
0.8,0.8,0.0,0.7,0.6,0.1,0.6168,0.5556,0.0612,1.0,0.5,1,0,1,0.5,0.5,158.97,148.55,10.42,6.24,6.08,0.16,0.6429,14,1,1,0.3307,0.4841,1,1,734003,2014,Chennai Super Kings,Rajasthan Royals
0.2,0.2,0.0,0.4,0.2,0.2,0.5,0.4444,0.0556,0.5526,0.5,38,4,34,0.0526,0.4103,151.88,148.08,3.8,5.71,5.79,-0.08,0.5833,12,0,1,0.433,0.433,1,1,734005,2014,Royal Challengers Bangalore,Delhi Capitals
0.6,0.6,0.0,0.4,0.8,-0.4,0.5385,0.5204,0.0181,0.7778,0.75,9,4,5,0.0278,0.3704,137.04,156.32,-19.28,6.35,5.72,0.63,0.6667,3,0,1,0.5,0.433,1,0,734007,2014,Sunrisers Hyderabad,Kings XI Punjab
0.4,0.6,-0.2,0.4,0.4,0.0,0.4742,0.5673,-0.0931,1.0,0.5,2,0,2,0.5,0.6667,144.44,151.67,-7.23,5.65,6.25,-0.6,0.2308,13,0,0,0.4841,0.4841,1,1,734009,2014,Kolkata Knight Riders,Mumbai Indians
0.6,0.0,0.6,0.6,0.2,0.4,0.55,0.44,0.11,0.6667,1.0,6,1,5,-0.3333,0.6667,148.54,148.3,0.24,6.07,5.77,0.3,0.5385,13,0,0,0.4841,0.3307,1,1,734011,2014,Rajasthan Royals,Delhi Capitals
0.4,0.6,-0.2,0.4,0.5,-0.1,0.5185,0.4796,0.0389,0.7,0.6667,10,3,7,0.0333,0.3571,139.56,144.42,-4.86,6.26,5.64,0.62,0.5,2,1,0,0.5,0.5,1,0,734015,2014,Sunrisers Hyderabad,Kolkata Knight Riders
0.8,0.4,0.4,0.8,0.4,0.4,0.6204,0.5049,0.1155,1.0,0.0,2,1,1,1.0,0.5,158.88,152.21,6.67,6.26,5.72,0.54,0.5714,14,1,1,0.3307,0.433,1,0,734013,2014,Chennai Super Kings,Royal Challengers Bangalore
0.0,0.6,-0.6,0.2,0.8,-0.6,0.4356,0.5253,-0.0897,0.3784,0.6,37,5,32,-0.2216,0.4615,148.21,156.87,-8.66,5.77,5.72,0.05,0.4167,12,0,1,0.3307,0.433,1,0,734019,2014,Delhi Capitals,Kings XI Punjab
0.6,0.6,0.0,0.6,0.3,0.3,0.5545,0.5619,-0.0074,0.7143,0.5,7,0,7,0.2143,0.7143,149.06,151.57,-2.51,6.1,6.23,-0.13,0.4167,12,1,1,0.433,0.4841,1,0,734017,2014,Rajasthan Royals,Mumbai Indians
0.4,0.4,0.0,0.4,0.4,0.0,0.5,0.5096,-0.0096,0.6364,0.25,11,4,7,0.3864,0.3448,139.64,152.12,-12.48,6.14,5.7,0.44,0.3333,3,1,0,0.4841,0.4841,1,1,734021,2014,Sunrisers Hyderabad,Royal Challengers Bangalore
0.8,0.6,0.2,0.5,0.8,-0.3,0.4848,0.6147,-0.1299,0.5882,0.6667,34,6,28,-0.0785,0.3611,144.43,158.69,-14.26,5.67,6.25,-0.58,0.3077,13,0,1,0.5,0.433,1,1,734023,2014,Kolkata Knight Riders,Chennai Super Kings
0.8,0.6,0.2,0.8,0.4,0.4,0.53,0.566,-0.036,0.5357,0.25,28,4,24,0.2857,0.3929,156.95,151.82,5.13,5.73,6.25,-0.52,0.5385,13,0,1,0.433,0.5,2,0,734025,2014,Kings XI Punjab,Mumbai Indians
1.0,0.4,0.6,0.6,0.3,0.3,0.49,0.5048,-0.0148,0.6,0.25,35,4,31,0.35,0.3514,144.55,152.19,-7.64,5.65,5.68,-0.03,0.5385,13,0,1,0.4841,0.4841,2,1,734027,2014,Kolkata Knight Riders,Royal Challengers Bangalore
0.4,0.4,0.0,0.7,0.5,0.2,0.6091,0.5172,0.0919,0.6667,0.5,3,0,3,0.1667,0.4,158.65,140.38,18.27,6.21,6.14,0.07,1.0,3,0,1,0.4841,0.5,2,0,734029,2014,Chennai Super Kings,Sunrisers Hyderabad
0.6,0.0,0.6,0.5,0.1,0.4,0.5701,0.4314,0.1387,0.6452,0.25,31,4,27,0.3952,0.5,151.89,148.36,3.53,6.26,5.77,0.49,0.4615,13,0,0,0.4841,0.3307,2,1,734031,2014,Mumbai Indians,Delhi Capitals
0.6,0.4,0.2,0.7,0.6,0.1,0.5248,0.549,-0.0242,0.5172,0.6,29,5,24,-0.0828,0.3793,156.94,149.1,7.84,5.7,6.07,-0.37,0.3333,12,0,1,0.4841,0.4841,2,1,734033,2014,Kings XI Punjab,Rajasthan Royals
1.0,0.4,0.6,0.6,0.5,0.1,0.495,0.5333,-0.0383,0.6111,0.0,36,1,35,0.6111,0.3684,145.05,142.0,3.05,5.64,6.03,-0.39,0.6667,3,0,1,0.433,0.5,2,1,734037,2014,Kolkata Knight Riders,Sunrisers Hyderabad
0.4,0.4,0.0,0.3,0.6,-0.3,0.5,0.6036,-0.1036,0.5641,0.4,39,5,34,0.1641,0.425,152.31,158.88,-6.57,5.66,6.19,-0.53,0.4667,15,0,1,0.4841,0.5,2,0,734035,2014,Royal Challengers Bangalore,Chennai Super Kings
0.6,0.0,0.6,0.7,0.1,0.6,0.5294,0.4272,0.1022,0.5333,0.5,30,2,28,0.0333,0.4,157.16,148.46,8.7,5.73,5.82,-0.09,0.6154,13,0,1,0.4841,0.0,2,1,734039,2014,Kings XI Punjab,Delhi Capitals
0.8,0.4,0.4,0.6,0.6,0.0,0.5741,0.5437,0.0304,0.6562,0.5,32,4,28,0.1562,0.5143,152.08,149.23,2.85,6.24,6.05,0.19,0.6154,13,0,0,0.433,0.5,2,1,734041,2014,Mumbai Indians,Rajasthan Royals
0.8,1.0,-0.2,0.7,0.7,0.0,0.534,0.5,0.034,0.4,0.6216,5,37,-32,-0.2216,0.359,156.79,145.21,11.58,5.77,5.66,0.11,0.4615,13,0,1,0.433,0.3307,2,0,734043,2014,Kings XI Punjab,Kolkata Knight Riders
0.4,0.8,-0.4,0.6,0.7,-0.1,0.6071,0.578,0.0291,0.0,0.8571,1,7,-6,-0.8571,0.4286,158.89,152.48,6.41,6.19,6.22,-0.03,0.4706,17,0,1,0.5,0.433,2,1,734045,2014,Chennai Super Kings,Mumbai Indians
0.4,0.6,-0.2,0.6,0.6,0.0,0.6106,0.5288,0.0818,0.4286,0.3333,7,6,1,0.0953,0.5,159.04,156.58,2.46,6.2,5.79,0.41,0.5714,14,0,0,0.5,0.4841,2,0,734047,2014,Chennai Super Kings,Kings XI Punjab
1.0,0.6,0.4,0.8,0.7,0.1,0.5049,0.5333,-0.0284,0.4,0.6667,5,6,-1,-0.2667,0.4146,145.38,157.24,-11.86,5.68,5.8,-0.12,0.5714,14,0,1,0.0,0.4841,2,1,734049,2014,Kolkata Knight Riders,Kings XI Punjab
1.0,0.8,0.2,0.9,0.7,0.2,0.5096,0.5727,-0.0631,0.6316,0.8571,38,7,31,-0.2255,0.375,145.9,152.66,-6.76,5.66,6.19,-0.53,0.2857,14,0,1,0.0,0.4841,0,1,829705,2015,Kolkata Knight Riders,Mumbai Indians
0.4,0.0,0.4,0.5,0.1,0.4,0.6053,0.4231,0.1822,0.675,0.3333,40,6,34,0.3417,0.6098,159.42,148.13,11.29,6.2,5.79,0.41,0.7143,14,0,0,0.5,0.0,0,1,829707,2015,Chennai Super Kings,Delhi Capitals
0.6,0.2,0.4,0.6,0.5,0.1,0.5283,0.5385,-0.0102,0.5,0.5,0,0,0,0.0,0.5,157.63,149.62,8.01,5.81,6.04,-0.23,0.3846,13,0,0,0.4841,0.4841,0,0,829709,2015,Kings XI Punjab,Rajasthan Royals
1.0,0.4,0.6,1.0,0.3,0.7,0.5143,0.4953,0.019,0.641,0.2,39,5,34,0.441,0.3659,146.13,152.33,-6.2,5.64,5.63,0.01,0.5714,14,0,1,0.0,0.433,0,0,829713,2015,Kolkata Knight Riders,Royal Challengers Bangalore
0.6,0.4,0.2,0.5,0.5,0.0,0.6087,0.5161,0.0926,0.6829,0.0,41,1,40,0.6829,0.619,159.34,142.58,16.76,6.23,6.03,0.2,0.75,4,1,1,0.5,0.5,0,1,829711,2015,Chennai Super Kings,Sunrisers Hyderabad
0.0,0.4,-0.4,0.0,0.5,-0.5,0.419,0.5429,-0.1239,0.3684,0.5,38,6,32,-0.1316,0.45,148.14,149.73,-1.59,5.8,6.06,-0.26,0.4286,14,0,1,0.0,0.4841,0,0,829715,2015,Delhi Capitals,Rajasthan Royals
0.6,0.4,0.2,0.6,0.5,0.1,0.5676,0.5234,0.0442,0.6667,0.4286,33,7,26,0.2381,0.5135,152.8,157.43,-4.63,6.16,5.82,0.34,0.5,14,0,0,0.4841,0.5,0,0,829717,2015,Mumbai Indians,Kings XI Punjab
0.4,0.4,0.0,0.4,0.4,0.0,0.5,0.5,0.0,0.55,0.0,40,2,38,0.55,0.4048,152.57,143.25,9.32,5.63,5.97,-0.34,0.5,4,0,1,0.4841,0.4841,0,0,829719,2015,Royal Challengers Bangalore,Sunrisers Hyderabad
0.4,0.4,0.0,0.5,0.5,0.0,0.5472,0.5625,-0.0153,0.625,1.0,8,1,7,-0.375,0.75,150.08,152.86,-2.78,6.03,6.15,-0.12,0.3571,14,1,1,0.5,0.5,0,1,829721,2015,Rajasthan Royals,Mumbai Indians
0.4,0.0,0.4,0.6,0.0,0.6,0.5278,0.4151,0.1127,0.0,0.5,1,0,1,-0.5,0.5,157.61,148.48,9.13,5.83,5.81,0.02,0.6429,14,1,1,0.5,0.0,0,0,829725,2015,Kings XI Punjab,Delhi Capitals
0.6,0.6,0.0,0.5,0.5,0.0,0.5152,0.5514,-0.0362,0.5,0.5,0,0,0,0.0,0.5,144.12,150.21,-6.09,6.09,6.03,0.06,0.4,5,0,0,0.4841,0.5,0,0,829727,2015,Sunrisers Hyderabad,Rajasthan Royals
0.2,0.8,-0.6,0.5,0.6,-0.1,0.5575,0.6121,-0.0546,0.6471,0.375,34,8,26,0.2721,0.5263,152.96,159.77,-6.81,6.12,6.22,-0.1,0.5,18,1,1,0.5,0.5,0,0,829729,2015,Mumbai Indians,Chennai Super Kings
0.4,0.8,-0.4,0.5,0.9,-0.4,0.5229,0.5094,0.0135,0.0,0.5,2,0,2,-0.5,0.5,157.68,146.42,11.26,5.83,5.65,0.18,0.4,15,0,0,0.5,0.3307,0,0,829733,2015,Kings XI Punjab,Kolkata Knight Riders
0.4,0.2,0.2,0.4,0.1,0.3,0.5,0.4206,0.0794,0.0,0.5,1,0,1,-0.5,0.5,143.62,148.67,-5.05,6.03,5.82,0.21,1.0,4,1,1,0.4841,0.3307,0,0,829731,2015,Sunrisers Hyderabad,Delhi Capitals
0.8,0.8,0.0,0.6,0.6,0.0,0.5556,0.6154,-0.0598,0.6667,0.0,9,1,8,0.6667,0.6667,150.04,160.02,-9.98,6.02,6.23,-0.21,0.3333,15,1,1,0.4841,0.4841,0,1,829735,2015,Rajasthan Royals,Chennai Super Kings
0.2,0.0,0.2,0.3,0.4,-0.1,0.4954,0.5526,-0.0572,0.5366,0.6667,41,6,35,-0.1301,0.3953,152.7,153.22,-0.52,5.6,6.11,-0.51,0.4667,15,0,1,0.4841,0.4841,0,0,829737,2015,Royal Challengers Bangalore,Mumbai Indians
0.4,0.8,-0.4,0.2,0.9,-0.7,0.4259,0.514,-0.0881,0.359,0.75,39,4,35,-0.391,0.439,148.84,146.54,2.3,5.84,5.68,0.16,0.4615,13,0,1,0.433,0.3307,0,0,829739,2015,Delhi Capitals,Kolkata Knight Riders
1.0,0.2,0.8,0.6,0.4,0.2,0.5596,0.5182,0.0414,0.7,0.5,10,0,10,0.2,0.6,150.1,157.65,-7.55,6.0,5.83,0.17,0.6429,14,0,0,0.4841,0.4841,0,0,829741,2015,Rajasthan Royals,Kings XI Punjab
0.2,0.8,-0.6,0.3,0.9,-0.6,0.4857,0.5185,-0.0328,0.0,0.5,2,0,2,-0.5,0.5,144.17,146.55,-2.38,5.97,5.7,0.27,0.25,4,0,0,0.4841,0.3307,0,1,829743,2015,Sunrisers Hyderabad,Kolkata Knight Riders
0.2,0.6,-0.4,0.3,0.5,-0.2,0.4909,0.6102,-0.1193,0.5238,0.5,42,6,36,0.0238,0.4091,153.05,159.98,-6.93,5.61,6.19,-0.58,0.4375,16,0,1,0.4841,0.4841,0,0,829745,2015,Royal Challengers Bangalore,Chennai Super Kings
0.4,0.2,0.2,0.2,0.5,-0.3,0.422,0.5565,-0.1345,0.35,0.3333,40,6,34,0.0167,0.4286,148.82,153.7,-4.88,5.83,6.11,-0.28,0.5,14,0,1,0.433,0.4841,0,1,829747,2015,Delhi Capitals,Mumbai Indians
0.8,0.2,0.6,0.6,0.3,0.3,0.5545,0.4865,0.068,0.6364,0.5,11,0,11,0.1364,0.5455,150.53,153.05,-2.52,6.02,5.63,0.39,0.5385,13,0,0,0.4841,0.433,1,0,829749,2015,Rajasthan Royals,Royal Challengers Bangalore
0.8,0.4,0.4,0.6,0.5,0.1,0.6134,0.5225,0.0909,0.6905,0.5,42,4,38,0.1905,0.6279,160.16,158.09,2.07,6.21,5.85,0.36,0.5333,15,1,1,0.433,0.4841,1,1,829753,2015,Chennai Super Kings,Kings XI Punjab
0.2,0.4,-0.2,0.4,0.4,0.0,0.5517,0.5,0.0517,0.6286,0.0,35,1,34,0.6286,0.5128,153.7,145.06,8.64,6.09,5.92,0.17,0.5,4,1,1,0.433,0.5,1,1,829751,2015,Mumbai Indians,Sunrisers Hyderabad
0.6,0.4,0.2,0.3,0.4,-0.1,0.4273,0.4911,-0.0638,0.3659,0.6,41,5,36,-0.2341,0.4419,149.19,152.88,-3.69,5.85,5.66,0.19,0.3846,13,0,1,0.4841,0.433,1,0,829757,2015,Delhi Capitals,Royal Challengers Bangalore
0.4,0.4,0.0,0.4,0.4,0.0,0.5179,0.4865,0.0314,0.5484,1.0,31,1,30,-0.4516,0.3871,157.53,144.84,12.69,5.82,5.97,-0.15,0.5,4,0,1,0.4841,0.4841,1,0,829759,2015,Kings XI Punjab,Sunrisers Hyderabad
0.8,0.6,0.2,0.7,0.8,-0.1,0.6167,0.5138,0.1029,0.6977,0.3333,43,6,37,0.3644,0.6364,160.43,146.13,14.3,6.23,5.69,0.54,0.6429,14,0,0,0.433,0.433,1,1,829765,2015,Chennai Super Kings,Kolkata Knight Riders
0.4,0.8,-0.4,0.7,0.8,-0.1,0.5091,0.6198,-0.1107,0.625,0.5714,40,7,33,0.0536,0.3571,146.0,160.21,-14.21,5.69,6.26,-0.57,0.3333,15,0,1,0.4841,0.433,1,1,829723,2015,Kolkata Knight Riders,Chennai Super Kings
0.6,0.2,0.4,0.3,0.3,0.0,0.4234,0.5133,-0.0899,0.3571,0.6667,42,6,36,-0.3096,0.4318,148.7,157.28,-8.58,5.8,5.82,-0.02,0.4,15,0,1,0.4841,0.433,1,1,829767,2015,Delhi Capitals,Kings XI Punjab
0.4,0.6,-0.2,0.4,0.5,-0.1,0.5556,0.5495,0.0061,0.6389,0.4,36,5,31,0.2389,0.525,153.73,150.34,3.39,6.11,5.97,0.14,0.6,15,0,0,0.433,0.4841,1,1,829769,2015,Mumbai Indians,Rajasthan Royals
0.4,0.6,-0.2,0.4,0.7,-0.3,0.4956,0.5135,-0.0179,0.5116,0.5,43,6,37,0.0116,0.4222,152.41,146.21,6.2,5.7,5.72,-0.02,0.4667,15,0,1,0.4841,0.4841,1,1,829771,2015,Royal Challengers Bangalore,Kolkata Knight Riders
0.4,0.6,-0.2,0.5,0.7,-0.2,0.5,0.6148,-0.1148,0.6667,1.0,12,2,10,-0.3333,0.3333,144.97,160.25,-15.28,6.05,6.23,-0.18,0.2,5,0,1,0.4841,0.433,1,1,829773,2015,Sunrisers Hyderabad,Chennai Super Kings
0.4,0.6,-0.2,0.5,0.4,0.1,0.5446,0.4286,0.116,0.0,0.0,1,1,0,0.0,0.375,150.6,148.44,2.16,5.96,5.82,0.14,0.6,15,0,1,0.4841,0.5,1,1,829777,2015,Rajasthan Royals,Delhi Capitals
0.2,0.6,-0.4,0.3,0.4,-0.1,0.5088,0.5593,-0.0505,0.5312,0.4,32,5,27,0.1312,0.4062,156.94,154.01,2.93,5.78,6.12,-0.34,0.5333,15,1,0,0.433,0.4841,1,0,829775,2015,Kings XI Punjab,Mumbai Indians
0.6,0.6,0.0,0.6,0.4,0.2,0.6098,0.5,0.1098,0.7045,0.2857,44,7,37,0.4188,0.6444,160.33,152.08,8.25,6.24,5.68,0.56,0.5882,17,1,1,0.4841,0.5,1,1,829779,2015,Chennai Super Kings,Royal Challengers Bangalore
0.4,0.6,-0.2,0.6,0.5,0.1,0.5089,0.5128,-0.0039,0.6341,0.0,41,2,39,0.6341,0.3488,145.89,146.18,-0.29,5.7,6.05,-0.35,0.6,5,0,1,0.5,0.5,1,1,829781,2015,Kolkata Knight Riders,Sunrisers Hyderabad
0.8,0.4,0.4,0.4,0.4,0.0,0.563,0.4248,0.1382,0.6486,0.2,37,5,32,0.4486,0.5366,154.16,148.67,5.49,6.13,5.79,0.34,0.4667,15,1,1,0.5,0.5,1,1,829783,2015,Mumbai Indians,Delhi Capitals
0.6,0.2,0.4,0.4,0.2,0.2,0.4957,0.5043,-0.0086,0.5227,0.5714,44,7,37,-0.0487,0.413,151.83,156.87,-5.04,5.71,5.76,-0.05,0.3571,14,0,1,0.5,0.433,1,1,829785,2015,Royal Challengers Bangalore,Kings XI Punjab
0.4,0.4,0.0,0.6,0.4,0.2,0.5133,0.4211,0.0922,0.6429,0.25,42,4,38,0.3929,0.3636,146.08,148.7,-2.62,5.73,5.78,-0.05,0.5714,14,1,0,0.5,0.5,1,1,829761,2015,Kolkata Knight Riders,Delhi Capitals
0.4,0.6,-0.2,0.6,0.4,0.2,0.5487,0.5,0.0487,0.5,0.5,2,0,2,0.0,0.4444,150.94,145.82,5.12,5.97,6.08,-0.11,0.6667,6,0,1,0.4841,0.5,1,0,829787,2015,Rajasthan Royals,Sunrisers Hyderabad
0.6,0.8,-0.2,0.7,0.5,0.2,0.6129,0.5667,0.0462,0.7111,0.4,45,5,40,0.3111,0.6522,160.23,154.15,6.08,6.27,6.12,0.15,0.5263,19,1,1,0.4841,0.4841,1,0,829789,2015,Chennai Super Kings,Mumbai Indians
0.2,0.6,-0.4,0.4,0.5,-0.1,0.4174,0.5122,-0.0948,1.0,0.5,2,0,2,0.5,0.5,148.78,147.17,1.61,5.79,6.1,-0.31,0.2,5,1,1,0.4841,0.5,1,0,829793,2015,Delhi Capitals,Sunrisers Hyderabad
0.6,0.0,0.6,0.6,0.2,0.4,0.5175,0.5,0.0175,0.6512,0.3333,43,6,37,0.3179,0.3778,146.3,156.28,-9.98,5.73,5.73,0.0,0.625,16,1,0,0.4841,0.3307,1,1,829791,2015,Kolkata Knight Riders,Kings XI Punjab
1.0,0.8,0.2,0.6,0.5,0.1,0.5702,0.5,0.0702,0.6579,0.4,38,5,33,0.2579,0.5238,154.19,152.47,1.72,6.12,5.75,0.37,0.5625,16,1,1,0.433,0.5,1,0,829795,2015,Mumbai Indians,Royal Challengers Bangalore
0.4,0.2,0.2,0.6,0.6,0.0,0.608,0.5439,0.0641,0.6957,0.2,46,5,41,0.4957,0.6383,160.21,151.32,8.89,6.25,5.96,0.29,0.625,16,1,1,0.5,0.5,1,1,829797,2015,Chennai Super Kings,Rajasthan Royals
0.8,0.0,0.8,0.6,0.2,0.4,0.5238,0.4957,0.0281,0.6923,0.8,13,5,8,-0.1077,0.3548,147.55,156.5,-8.95,6.05,5.76,0.29,0.6,5,1,0,0.4841,0.3307,1,1,829799,2015,Sunrisers Hyderabad,Kings XI Punjab
0.2,0.4,-0.2,0.4,0.6,-0.2,0.4138,0.6111,-0.1973,0.6667,0.5,3,0,3,0.1667,0.5,148.85,160.18,-11.33,5.78,6.27,-0.49,0.2667,15,1,1,0.433,0.4841,2,1,829801,2015,Delhi Capitals,Chennai Super Kings
0.0,0.8,-0.8,0.1,0.6,-0.5,0.4915,0.5043,-0.0128,0.5152,0.5,33,4,29,0.0152,0.4242,156.7,153.18,3.52,5.75,5.76,-0.01,0.6,15,0,1,0.3307,0.4841,2,1,829803,2015,Kings XI Punjab,Royal Challengers Bangalore
0.8,0.8,0.0,0.6,0.6,0.0,0.5656,0.5217,0.0439,0.641,0.25,39,4,35,0.391,0.5349,154.53,146.63,7.9,6.07,5.72,0.35,0.6667,15,0,0,0.433,0.4841,2,1,829805,2015,Mumbai Indians,Kolkata Knight Riders
0.8,0.6,0.2,0.6,0.5,0.1,0.5349,0.5,0.0349,0.7143,0.2,14,5,9,0.5143,0.375,148.42,152.59,-4.17,6.07,5.76,0.31,0.6,5,1,0,0.433,0.4841,2,0,829807,2015,Sunrisers Hyderabad,Royal Challengers Bangalore
0.2,0.6,-0.4,0.5,0.6,-0.1,0.5391,0.5172,0.0219,0.3333,0.0,3,1,2,0.3333,0.5,151.26,146.79,4.47,5.95,5.71,0.24,0.5714,14,1,1,0.4841,0.5,2,1,829811,2015,Rajasthan Royals,Kolkata Knight Riders
0.2,0.4,-0.2,0.2,0.5,-0.3,0.4958,0.6063,-0.1105,0.5294,0.6667,34,3,31,-0.1373,0.4412,156.28,159.86,-3.58,5.76,6.25,-0.49,0.4375,16,1,0,0.3307,0.5,2,0,829809,2015,Kings XI Punjab,Chennai Super Kings
0.6,0.8,-0.2,0.6,0.7,-0.1,0.5227,0.5691,-0.0464,0.6667,0.75,15,4,11,-0.0833,0.3636,148.11,154.67,-6.56,6.02,6.08,-0.06,0.4,5,1,0,0.4841,0.433,2,0,829815,2015,Sunrisers Hyderabad,Mumbai Indians
0.6,0.8,-0.2,0.6,0.8,-0.2,0.6094,0.5726,0.0368,0.4444,0.65,9,40,-31,-0.2056,0.5455,159.66,154.34,5.32,6.26,6.11,0.15,0.5,20,1,1,0.5,0.3307,2,0,829817,2015,Chennai Super Kings,Mumbai Indians
0.6,0.4,0.2,0.6,0.5,0.1,0.5042,0.5431,-0.0389,0.5,1.0,0,1,-1,-0.5,0.5,152.01,151.67,0.34,5.74,5.97,-0.23,0.5,14,1,1,0.433,0.4841,2,1,829819,2015,Royal Challengers Bangalore,Rajasthan Royals
0.4,0.8,-0.4,0.5,0.7,-0.2,0.6047,0.5083,0.0964,0.5,0.5,4,2,2,0.0,0.3333,159.67,152.24,7.43,6.26,5.78,0.48,0.6111,18,0,1,0.4841,0.433,2,1,829821,2015,Chennai Super Kings,Royal Challengers Bangalore
0.8,0.6,0.2,0.8,0.5,0.3,0.576,0.6077,-0.0317,0.75,0.5,8,8,0,0.25,0.3696,154.6,159.52,-4.92,6.14,6.27,-0.13,0.5238,21,0,1,0.3307,0.5,2,1,829823,2015,Mumbai Indians,Chennai Super Kings
0.8,0.5,0.3,0.9,0.5,0.4,0.5794,0.5,0.0794,0.6585,0.5,41,0,41,0.1585,0.5556,154.98,150.0,4.98,6.16,7.0,-0.84,0.5,0,1,1,0.3307,0.3,0,0,980901,2016,Mumbai Indians,Rising Pune Supergiants
0.6,0.2,0.4,0.5,0.4,0.1,0.5128,0.4188,0.094,0.6591,0.2,44,5,39,0.4591,0.383,147.16,148.61,-1.45,5.71,5.78,-0.07,0.6,15,0,1,0.5,0.4841,0,1,980903,2016,Kolkata Knight Riders,Delhi Capitals
0.2,0.5,-0.3,0.2,0.5,-0.3,0.4917,0.5,-0.0083,0.5143,0.5,35,0,35,0.0143,0.4286,156.06,150.0,6.06,5.73,7.0,-1.27,0.5,0,0,1,0.3307,0.3,0,0,980905,2016,Kings XI Punjab,Gujarat Lions
0.6,0.6,0.0,0.7,0.6,0.1,0.5041,0.5111,-0.007,0.5333,0.3333,45,3,42,0.2,0.4255,152.13,147.33,4.8,5.79,5.91,-0.12,0.5,6,0,1,0.4841,0.4841,0,1,980907,2016,Royal Challengers Bangalore,Sunrisers Hyderabad
0.6,0.8,-0.2,0.5,0.8,-0.3,0.5169,0.5748,-0.0579,0.6667,0.7778,45,9,36,-0.1111,0.375,146.75,154.71,-7.96,5.75,6.12,-0.37,0.3125,16,0,1,0.4841,0.433,0,0,980909,2016,Kolkata Knight Riders,Mumbai Indians
1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,0,0,0,0.0,0.5,162.0,126.0,36.0,6.0,8.0,-2.0,0.5,0,1,1,0.3,0.3,0,1,980911,2016,Gujarat Lions,Rising Pune Supergiants
0.2,0.2,0.0,0.3,0.1,0.2,0.4153,0.4876,-0.0723,0.3721,0.5714,43,7,36,-0.1993,0.4222,148.18,156.1,-7.92,5.74,5.73,0.01,0.4375,16,0,1,0.433,0.3307,0,1,980913,2016,Delhi Capitals,Kings XI Punjab
0.4,0.4,0.0,0.5,0.5,0.0,0.5,0.5126,-0.0126,0.625,0.75,16,4,12,-0.125,0.3529,148.09,147.09,1.0,5.87,5.73,0.14,0.3333,6,1,0,0.5,0.5,0,0,980915,2016,Sunrisers Hyderabad,Kolkata Knight Riders
0.8,1.0,-0.2,0.8,1.0,-0.2,0.5781,1.0,-0.4219,0.6429,0.5,42,0,42,0.1429,0.5435,154.97,163.0,-8.03,6.11,5.5,0.61,0.5,0,0,0,0.433,0.3,0,0,980917,2016,Mumbai Indians,Gujarat Lions
0.2,0.5,-0.3,0.1,0.5,-0.4,0.4836,0.5,-0.0164,0.5,0.5,36,0,36,0.0,0.4167,155.73,144.5,11.23,5.7,5.5,0.2,0.5,0,1,0,0.3307,0.3,0,1,980919,2016,Kings XI Punjab,Rising Pune Supergiants
0.6,0.4,0.2,0.7,0.4,0.3,0.5082,0.4202,0.088,0.5435,0.4,46,5,41,0.1435,0.4375,152.75,147.88,4.87,5.79,5.76,0.03,0.6429,14,0,1,0.4841,0.4841,0,0,980921,2016,Royal Challengers Bangalore,Delhi Capitals
